op,'Estilo','Etiqueta Color','Talla',Suma de 'Q Req',Suma de 'Q Prog',Suma de 'Q Mer',Segundas,OP ESTILO COLOR ,Defecto,CALIDAD,Marca,MINUTAJE COSTURA,TEMPORADA,PRENDA,GRUPO TEJIDO,DISEÑO,DENSIDAD ALAV,DENSIDAD DLAV,'Est Pza','Est Bloque','Est Pda',BORDADO,LAVADO TPA,RUTA,'Descripción Lavados Paños Bloq Pzas','Descripción Lavado Teñido en Prenda','Tipo de Prenda Planeamiento','Tipo de Pedido OComercial',Se trabaja en?,LT Manufac,LT Total,TIPO DE COSTURA,Hilo
287438,A45887,TOTAL ECLI,M,159,167,5,2,287438A45887TOTAL ECLI,,,TRAVIS MATHEW,32.7,SPRING 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,145,150,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,24,92,Cost. Recta,50/1
287438,A45887,TOTAL ECLI,S,35,42,2,8,287438A45887TOTAL ECLI,,,TRAVIS MATHEW,32.7,SPRING 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,145,150,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,24,92,Cost. Recta,50/1
287438,A45887,TOTAL ECLI,XL,198,206,22,1,287438A45887TOTAL ECLI,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,32.7,SPRING 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,145,150,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,24,92,Cost. Recta,50/1
287776,A40146,TERRA COTT,2XL,1470,1529,10,102,287776A40146TERRA COTT,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
287776,A40146,TERRA COTT,3XL,90,101,0,3,287776A40146TERRA COTT,NUDOS,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
287776,A40146,TERRA COTT,L,4268,4436,16,197,287776A40146TERRA COTT,DESAGUJADO,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
287776,A40146,TERRA COTT,M,2566,2668,0,108,287776A40146TERRA COTT,NUDOS,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
287776,A40146,TERRA COTT,S,748,779,0,32,287776A40146TERRA COTT,BORDADO FALLADO,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
287776,A40146,TERRA COTT,XL,3311,3438,20,168,287776A40146TERRA COTT,NUDOS,TERCERA,TRAVIS MATHEW,28.55,SPRING 2025,BOX,GAMUZA,WINTER,160,165,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,36,83,Cost. Recta,36/1
288408,TM1MZ339,BLACK- BLA,2XL,264,275,3,14,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288408,TM1MZ339,BLACK- BLA,3XL,72,78,1,2,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288408,TM1MZ339,BLACK- BLA,L,240,250,9,19,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288408,TM1MZ339,BLACK- BLA,M,312,324,10,9,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288408,TM1MZ339,BLACK- BLA,S,144,154,1,6,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288408,TM1MZ339,BLACK- BLA,XL,144,154,4,5,288408TM1MZ339BLACK- BLA,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,25.05,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,49,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,2XL,360,373,8,1,288415TM1MZ337MOOD INDIG,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,3XL,72,78,6,3,288415TM1MZ337MOOD INDIG,,,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,L,192,201,4,6,288415TM1MZ337MOOD INDIG,,,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,M,96,103,1,2,288415TM1MZ337MOOD INDIG,,,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,S,48,52,0,1,288415TM1MZ337MOOD INDIG,,,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,MOOD INDIG,XL,264,274,7,1,288415TM1MZ337MOOD INDIG,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,2XL,216,226,6,8,288415TM1MZ337SLEET / BL,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,3XL,48,52,1,3,288415TM1MZ337SLEET / BL,NUDOS,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,L,240,250,11,6,288415TM1MZ337SLEET / BL,DESAGUJADO,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,M,216,226,6,1,288415TM1MZ337SLEET / BL,JALADURAS,SEGUNDA-A,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,S,48,52,1,1,288415TM1MZ337SLEET / BL,,,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288415,TM1MZ337,SLEET / BL,XL,432,446,17,8,288415TM1MZ337SLEET / BL,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,22.67,SPRING 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,64,150,Cost. Recta,40/1
288613,A45890,BLACK/BLAC,2XL,58,63,0,5,288613A45890BLACK/BLAC,,,TRAVIS MATHEW,36.98,SPRING 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,52,102,Cost. Recta,50/1
288613,A45890,BLACK/BLAC,L,189,198,0,10,288613A45890BLACK/BLAC,,,TRAVIS MATHEW,36.98,SPRING 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,52,102,Cost. Recta,50/1
288613,A45890,BLACK/BLAC,M,111,119,0,2,288613A45890BLACK/BLAC,,,TRAVIS MATHEW,36.98,SPRING 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,52,102,Cost. Recta,50/1
288613,A45890,BLACK/BLAC,S,24,29,0,1,288613A45890BLACK/BLAC,,,TRAVIS MATHEW,36.98,SPRING 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,52,102,Cost. Recta,50/1
288613,A45890,BLACK/BLAC,XL,138,148,0,5,288613A45890BLACK/BLAC,,,TRAVIS MATHEW,36.98,SPRING 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,145,150,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,52,102,Cost. Recta,50/1
289022,A40108,MICRO CHIP,2XL,36,43,0,2,289022A40108MICRO CHIP,APARIENCIA DE PRENDA,TERCERA,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289022,A40108,MICRO CHIP,3XL,4,6,0,2,289022A40108MICRO CHIP,,,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289022,A40108,MICRO CHIP,L,148,158,0,1,289022A40108MICRO CHIP,APARIENCIA DE PRENDA,TERCERA,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289022,A40108,MICRO CHIP,M,92,98,0,3,289022A40108MICRO CHIP,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289022,A40108,MICRO CHIP,S,19,24,0,1,289022A40108MICRO CHIP,APARIENCIA DE PRENDA,TERCERA,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289022,A40108,MICRO CHIP,XL,100,107,0,3,289022A40108MICRO CHIP,,,TRAVIS MATHEW,29.55,FALL 2025,T-SHIRT,GAMUZA,WINTER APARIENCIA LISTADO,165,175,0,0,0,0,0,CORTE / CORTE / BORDADO 1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Pechera Moda/ Camisas,PRODUCCIÓN,Planta,45,92,Cost. Recta,36/1
289111,1MY321,HEATHER LI,2XL,44,48,0,1,2891111MY321HEATHER LI,,,TRAVIS MATHEW,38.26,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Planta,48,112,Cost. Recta,30/1
289111,1MY321,HEATHER LI,L,163,172,0,4,2891111MY321HEATHER LI,,,TRAVIS MATHEW,38.26,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Planta,48,112,Cost. Recta,30/1
289111,1MY321,HEATHER LI,M,55,59,0,1,2891111MY321HEATHER LI,,,TRAVIS MATHEW,38.26,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Planta,48,112,Cost. Recta,30/1
289111,1MY321,HEATHER LI,XL,138,146,0,2,2891111MY321HEATHER LI,,,TRAVIS MATHEW,38.26,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Planta,48,112,Cost. Recta,30/1
289366,1MW447,HEATHER LI,L,285,300,0,2,2893661MW447HEATHER LI,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,HEATHER LI,M,115,124,0,7,2893661MW447HEATHER LI,,,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,2XL,340,357,0,6,2893661MW447MOOMBEAN /,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,3XL,34,40,0,1,2893661MW447MOOMBEAN /,NUDOS,SEGUNDA-A,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,L,1119,1159,0,12,2893661MW447MOOMBEAN /,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,M,668,693,0,13,2893661MW447MOOMBEAN /,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,S,150,160,0,3,2893661MW447MOOMBEAN /,DESAGUJADO,SEGUNDA-A,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289366,1MW447,MOOMBEAN /,XL,800,828,0,16,2893661MW447MOOMBEAN /,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,10.39,FALL 2025,T-SHIRT,RIB,DOBLE CARA MINIJACQUARD,285,300,0,0,0,0,0,LAVADOS SIMPLES / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,LAVADO EN PAÑOS CON MALLA,,Polo Cuello Redondo,PRODUCCIÓN,Planta,38,107,Cost. Remalle,30/1
289377,TM1LD001,BLACK- BLA,2XL,120,140,4,8,289377TM1LD001BLACK- BLA,,,TRAVIS MATHEW,56.68,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,52,150,Cost. Recta,40/1
289377,TM1LD001,BLACK- BLA,L,288,329,6,1,289377TM1LD001BLACK- BLA,HUECOS DE TEJEDURIA,TERCERA,TRAVIS MATHEW,56.68,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,52,150,Cost. Recta,40/1
289377,TM1LD001,BLACK- BLA,M,336,383,10,1,289377TM1LD001BLACK- BLA,FALLA DE TELA,TERCERA,TRAVIS MATHEW,56.68,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,52,150,Cost. Recta,40/1
289377,TM1LD001,BLACK- BLA,S,336,383,6,1,289377TM1LD001BLACK- BLA,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,56.68,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,52,150,Cost. Recta,40/1
289377,TM1LD001,BLACK- BLA,XL,216,248,5,6,289377TM1LD001BLACK- BLA,,,TRAVIS MATHEW,56.68,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,0,0,0,0,0,CORTE / CORTE / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,52,150,Cost. Recta,40/1
289378,TM1MZ339,BLACK- BLA,2XL,72,79,2,3,289378TM1MZ339BLACK- BLA,JALADURAS,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,BLACK- BLA,L,600,621,22,17,289378TM1MZ339BLACK- BLA,JALADURAS,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,BLACK- BLA,M,144,154,7,2,289378TM1MZ339BLACK- BLA,JALADURAS,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,BLACK- BLA,S,48,53,0,2,289378TM1MZ339BLACK- BLA,FALLA DE TELA,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,BLACK- BLA,XL,576,597,19,13,289378TM1MZ339BLACK- BLA,JALADURAS,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,MOOD INDIG,2XL,240,252,15,3,289378TM1MZ339MOOD INDIG,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,MOOD INDIG,3XL,48,53,7,2,289378TM1MZ339MOOD INDIG,,,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
289378,TM1MZ339,MOOD INDIG,L,552,573,27,9,289378TM1MZ339MOOD INDIG,HUECOS DE COSTURA,TERCERA,TRAVIS MATHEW,25.86,FALL 2025,T-SHIRT,GAMUZA,DOBLE CARA,220,230,S,0,0,0,0,CORTE / CORTE / ESTAM.1 / COSTURA / CLASIFICADO / ACABADO / ACABADO,,,Casaca/ Capucha con cierre o b,PRODUCCIÓN,Servicio,48,150,Cost. Recta,40/1
